review_id,language,appid,review_text,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,refunded,written_during_early_access,primarily_steam_deck,app_release_date,reactions,csgo_disclaimer,steam_id,author.personaname,author.persona_status,author.profile_url,num_games_owned,num_reviews,playtime_forever,author.playtime_last_two_weeks,playtime_at_review,last_played,author.avatar,author.deck_playtime_at_review,hardware.manufacturer,hardware.model,hardware.dx_video_card,hardware.dx_vendorid,hardware.dx_deviceid,hardware.num_gpu,hardware.system_ram,hardware.os,hardware.cpu_vendor,hardware.cpu_name,hardware.gaming_device_type,hardware.dx_driver_version,hardware.dx_driver_name,hardware.adapter_description,hardware.driver_version,hardware.driver_date,hardware.vram_size,timestamp_dev_responded,developer_response,review_date,review_month,playtime_hours_forever,playtime_hours_at_review
205686724,english,1868140,"quite gooooood at beginning, i know the main mission is...but forget it, go fishing!!!!",1759407311,1759407311,1,0,0,0.49522826075553894,0,1,0,0,0,0,1666853984,[],0,76561199262295399,Chapdoux,offline,https://steamcommunity.com/profiles/76561199262295399/,0,2,7792,0,3658,1769327761,https://avatars.fastly.steamstatic.com/8460ae66e1443cdd7e1f88930dd0b7e2c9ab10a8.jpg,,,,,,,,,,,,,,,,,,,,,2025-10-02,2025-10,129.9,61.0
141857653,english,1868140,Fun game,1689106889,1689106889,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561199200977529,MilkLover59,offline,https://steamcommunity.com/profiles/76561199200977529/,0,17,729,0,602,1689126476,https://avatars.fastly.steamstatic.com/0e96fd1da4c91017a7c1de980d6361b139e6831d.jpg,,,,,,,,,,,,,,,,,,,,,2023-07-11,2023-07,12.2,10.0
127419160,english,1868140,"Very Exciting game to play, what you will get are :
[list]
    [*]Relaxing Soundtrack
    [*]Sushi
    [*]Cute Fish
    [*]Monster Fish
    [*]Cool Gadget
    [*]More Sushi
[/list]",1669658163,1669658163,1,0,0,0.5,0,1,0,0,1,0,1666853984,[],0,76561198339299204,NefareinLee,offline,https://steamcommunity.com/id/Nefarein/,0,9,3927,0,470,1753312876,https://avatars.fastly.steamstatic.com/6012582bf3688f0911ef0db0de9289b91a90e26f.jpg,,,,,,,,,,,,,,,,,,,,,2022-11-28,2022-11,65.4,7.8
145834111,english,1868140,Fat man kills the Leviathans from Subnautica 10/10,1694065540,1694065540,1,2,0,0.541984736919403076,0,1,0,0,0,0,1666853984,[],0,76561198341342393,ChouMein,online,https://steamcommunity.com/id/choumein/,269,23,1428,0,1428,1694241970,https://avatars.fastly.steamstatic.com/b0a1916e32c7028cc3c50e436041aed5b5fbcc2b.jpg,,,,,,,,,,,,,,,,,,,,,2023-09-07,2023-09,23.8,23.8
153607470,english,1868140,WOULD RECCOMENd,1702598382,1702598382,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198356283978,WellPENGuin987,offline,https://steamcommunity.com/profiles/76561198356283978/,0,2,3576,0,586,1761655049,https://avatars.fastly.steamstatic.com/f11e9d691150744b168c01f0e4472e6c65e1f9ab.jpg,,,,,,,,,,,,,,,,,,,,,2023-12-14,2023-12,59.6,9.8
183944253,english,1868140,Highly recommended! The amount of content in this game is similar to Stardew Valley. Be prepared to spend lots of time on this.,1735355295,1735355295,1,1,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198395825520,Shoots,offline,https://steamcommunity.com/profiles/76561198395825520/,64,2,5034,0,2611,1736153255,https://avatars.fastly.steamstatic.com/8dfe278c7493b6984540e57ecd57b791df13841e.jpg,,,,,,,,,,,,,,,,,,,,,2024-12-28,2024-12,83.9,43.5
171337458,english,1868140,Easily one of the best games on Steam,1722666310,1722666310,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198043774512,gooby,offline,https://steamcommunity.com/profiles/76561198043774512/,0,14,8450,0,2257,1766611615,https://avatars.fastly.steamstatic.com/6a4d65e5e45c35d76d5eb5adf0018868e1b17e4d.jpg,,,,,,,,,,,,,,,,,,,,,2024-08-03,2024-08,140.8,37.6
168620829,english,1868140,Dave,1719768003,1719768003,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561199552116479,NUCL3AR991,offline,https://steamcommunity.com/profiles/76561199552116479/,0,53,1762,0,189,1721742941,https://avatars.fastly.steamstatic.com/1938d624a93e3b5d37c33554da00956df882f22d.jpg,,,,,,,,,,,,,,,,,,,,,2024-06-30,2024-06,29.4,3.2
143390636,english,1868140,"very nice game for hopping on and off.
cutscenes are funny af - story and gameplay excellent.
one of the best games out there for the price.",1691158218,1691158218,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198054056931,fm90,offline,https://steamcommunity.com/id/fm90/,313,11,744,0,744,1690635921,https://avatars.fastly.steamstatic.com/057189f88c8dc6d4308af777ed11809366a69edd.jpg,,,,,,,,,,,,,,,,,,,,,2023-08-04,2023-08,12.4,12.4
184822629,english,1868140,This is probably the best game I've played in a very long time. It has so much content and minigames to offer reminds me a lot like Yakuza series where there's fun humor and built in game within a game.,1736071998,1736071998,1,1,0,0.519999980926513672,0,0,0,0,0,0,1666853984,[],0,76561198086287237,Mina,offline,https://steamcommunity.com/id/DearestMina/,0,1,3942,0,3223,1736115138,https://avatars.fastly.steamstatic.com/4d8309b51f027acbfe7dfbdc5c9db98952a0230b.jpg,,,,,,,,,,,,,,,,,,,,,2025-01-05,2025-01,65.7,53.7
142444740,english,1868140,fun and funny as hell,1689823514,1689823514,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198081859665,paferguson69,online,https://steamcommunity.com/profiles/76561198081859665/,23,6,682,0,574,1689830125,https://avatars.fastly.steamstatic.com/be6f4690ab3012beb8cdd6230a3db004c3f3001a.jpg,,,,,,,,,,,,,,,,,,,,,2023-07-20,2023-07,11.4,9.6
146633084,english,1868140,"Love the concept on paper, but I refunded the game because of janky controls and grindy gameplay with too many minigames and restaurant micromanagement. I get why people love it, you too may love it, but I had very different expectations.",1695194802,1695194802,0,1,0,0.47826087474822998,0,1,0,1,0,1,1666853984,[],0,76561197990930781,blejd,offline,https://steamcommunity.com/id/81403/,591,50,54,0,54,1694446828,https://avatars.fastly.steamstatic.com/59699d8f4a5d60b4f08c16e75d9f13136b0d9802.jpg,54.0,,,,,,,,,,,,,,,,,,,,2023-09-20,2023-09,0.9,0.9
141755319,english,1868140,"This has easily become one of my favorite games of all time. If you love Yakuza, Persona or Subnautica, this game will be your new favorite. The only crime this game commits is that it's not charging enough for the amount and quality of content it has. Hands down contender for one of the best games of 2023.",1688992428,1688992428,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198082815951,JbangSlam,online,https://steamcommunity.com/profiles/76561198082815951/,594,16,3467,0,3004,1689281927,https://avatars.fastly.steamstatic.com/2463254a9db20023cb9bd60a892f53eef27462a5.jpg,,,,,,,,,,,,,,,,,,,,,2023-07-10,2023-07,57.8,50.1
165739764,english,1868140,Fish romance and sushi type game,1716215408,1716215408,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198031829457,JeronDaHeron,offline,https://steamcommunity.com/id/knownsense2/,0,7,2239,0,2153,1716787609,https://avatars.fastly.steamstatic.com/f404b536acfb1bc722859c5e0ae9e6168cd2665d.jpg,,,,,,,,,,,,,,,,,,,,,2024-05-20,2024-05,37.3,35.9
